participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._round_number,participant._current_page_name,participant.ip_address,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.type,player.status,player.status_name,player.partner_id,player.partner_type,player.signal,player.choice,player.partner_choice,player.match,player.late,player.points,player.payoff,group.id_in_subsession,subsession.round_number,subsession.game,subsession.game_name,session.code,session.label,session.experimenter_name,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
13,1mawzjlg,,0,452,452,finalpage,1,MyPage,147.156.150.26,2018-12-04 11:06:48.289996+00:00,1,,,85,5,2,0,active,3,1,2,1,0,0,,75,0,2,33,1,B,exu1pnh8,,,,,,0
14,87v6sd9l,,0,452,452,finalpage,1,MyPage,147.156.150.37,2018-12-04 11:07:00.119369+00:00,1,,,90,6,2,1,passive,8,2,2,1,1,1,,80,0,2,33,1,B,exu1pnh8,,,,,,0
15,kdt0hlw5,,0,452,452,finalpage,1,MyPage,147.156.150.27,2018-12-04 11:07:11.777481+00:00,1,,,166,7,3,1,passive,1,2,2,1,0,0,,25,0,2,33,1,B,exu1pnh8,,,,,,0
16,n5no54on,,0,452,452,finalpage,1,MyPage,147.156.150.38,2018-12-04 11:07:24.053529+00:00,1,,,85,8,2,0,active,6,2,2,1,1,1,,80,0,2,33,1,B,exu1pnh8,,,,,,0
1,7xvh3i77,,0,452,452,finalpage,1,MyPage,147.156.150.6,2018-12-04 11:02:38.073710+00:00,1,,,176,1,2,0,active,5,1,2,1,1,1,,160,0,1,34,0,A,exu1pnh8,,,,,,0
2,54eyhpi6,,0,452,452,finalpage,1,MyPage,147.156.150.10,2018-12-04 11:02:56.694589+00:00,1,,,89,2,2,0,active,6,2,2,0,1,0,,75,0,1,34,0,A,exu1pnh8,,,,,,0
3,u2z6qb5q,,0,452,452,finalpage,1,MyPage,147.156.150.12,2018-12-04 11:03:19.175903+00:00,1,,,107,3,2,0,active,8,1,2,1,1,1,,160,0,1,34,0,A,exu1pnh8,,,,,,0
4,ud57z8wd,,0,452,452,finalpage,1,MyPage,147.156.150.14,2018-12-04 11:03:35.218431+00:00,1,,,80,4,2,0,active,7,3,3,1,1,1,,40,0,1,34,0,A,exu1pnh8,,,,,,0
5,uk775575,,0,452,452,finalpage,1,MyPage,147.156.150.15,2018-12-04 11:03:57.442815+00:00,1,,,112,5,1,1,passive,1,2,2,1,1,1,,80,0,1,34,0,A,exu1pnh8,,,,,,0
6,b4vv7feu,,0,452,452,finalpage,1,MyPage,147.156.150.17,2018-12-04 11:04:19.069381+00:00,1,,,88,6,2,1,passive,2,2,2,1,0,0,,75,0,1,34,0,A,exu1pnh8,,,,,,0
7,ujmv7n89,,0,452,452,finalpage,1,MyPage,147.156.150.19,2018-12-04 11:05:11.990710+00:00,1,,,85,7,3,1,passive,4,2,2,1,1,1,,80,0,1,34,0,A,exu1pnh8,,,,,,0
8,vg2jgrqj,,0,452,452,finalpage,1,MyPage,147.156.150.25,2018-12-04 11:05:26.473771+00:00,1,,,83,8,1,1,passive,3,2,2,1,1,1,,80,0,1,34,0,A,exu1pnh8,,,,,,0
9,f4cv98zj,,0,452,452,finalpage,1,MyPage,147.156.150.33,2018-12-04 11:05:51.776415+00:00,1,,,30,1,2,0,active,8,1,2,1,1,1,,160,0,2,34,0,A,exu1pnh8,,,,,,0
10,dx5xc6y0,,0,452,452,finalpage,1,MyPage,147.156.150.22,2018-12-04 11:06:04.789837+00:00,1,,,170,2,1,1,passive,3,2,2,1,1,1,,80,0,2,34,0,A,exu1pnh8,,,,,,0
11,amk3teoy,,0,452,452,finalpage,1,MyPage,147.156.150.32,2018-12-04 11:06:16.155627+00:00,1,,,48,3,2,0,active,2,1,2,1,1,1,,160,0,2,34,0,A,exu1pnh8,,,,,,0
12,6ua5fq5a,,0,452,452,finalpage,1,MyPage,147.156.150.23,2018-12-04 11:06:26.716888+00:00,1,,,81,4,3,1,passive,7,2,2,1,0,0,,25,0,2,34,0,A,exu1pnh8,,,,,,0
13,1mawzjlg,,0,452,452,finalpage,1,MyPage,147.156.150.26,2018-12-04 11:06:48.289996+00:00,1,,,85,5,2,0,active,6,3,3,0,1,0,,75,0,2,34,0,A,exu1pnh8,,,,,,0
14,87v6sd9l,,0,452,452,finalpage,1,MyPage,147.156.150.37,2018-12-04 11:07:00.119369+00:00,1,,,90,6,3,1,passive,5,2,2,1,0,0,,25,0,2,34,0,A,exu1pnh8,,,,,,0
15,kdt0hlw5,,0,452,452,finalpage,1,MyPage,147.156.150.27,2018-12-04 11:07:11.777481+00:00,1,,,166,7,2,0,active,4,3,3,0,1,0,,75,0,2,34,0,A,exu1pnh8,,,,,,0
16,n5no54on,,0,452,452,finalpage,1,MyPage,147.156.150.38,2018-12-04 11:07:24.053529+00:00,1,,,85,8,1,1,passive,1,2,2,1,1,1,,80,0,2,34,0,A,exu1pnh8,,,,,,0
1,7xvh3i77,,0,452,452,finalpage,1,MyPage,147.156.150.6,2018-12-04 11:02:38.073710+00:00,1,,,176,1,3,1,passive,7,2,2,1,0,0,,25,0,1,35,0,A,exu1pnh8,,,,,,0
2,54eyhpi6,,0,452,452,finalpage,1,MyPage,147.156.150.10,2018-12-04 11:02:56.694589+00:00,1,,,89,2,2,0,active,4,1,1,1,1,1,,160,0,1,35,0,A,exu1pnh8,,,,,,0
3,u2z6qb5q,,0,452,452,finalpage,1,MyPage,147.156.150.12,2018-12-04 11:03:19.175903+00:00,1,,,107,3,2,0,active,6,2,2,1,1,1,,80,0,1,35,0,A,exu1pnh8,,,,,,0
4,ud57z8wd,,0,452,452,finalpage,1,MyPage,147.156.150.14,2018-12-04 11:03:35.218431+00:00,1,,,80,4,1,1,passive,2,2,2,1,1,1,,80,0,1,35,0,A,exu1pnh8,,,,,,0
5,uk775575,,0,452,452,finalpage,1,MyPage,147.156.150.15,2018-12-04 11:03:57.442815+00:00,1,,,112,5,2,0,active,8,1,2,1,1,1,,160,0,1,35,0,A,exu1pnh8,,,,,,0
6,b4vv7feu,,0,452,452,finalpage,1,MyPage,147.156.150.17,2018-12-04 11:04:19.069381+00:00,1,,,88,6,2,1,passive,3,2,2,1,1,1,,80,0,1,35,0,A,exu1pnh8,,,,,,0
7,ujmv7n89,,0,452,452,finalpage,1,MyPage,147.156.150.19,2018-12-04 11:05:11.990710+00:00,1,,,85,7,2,0,active,1,3,3,0,1,0,,75,0,1,35,0,A,exu1pnh8,,,,,,0
8,vg2jgrqj,,0,452,452,finalpage,1,MyPage,147.156.150.25,2018-12-04 11:05:26.473771+00:00,1,,,83,8,1,1,passive,5,2,2,1,1,1,,80,0,1,35,0,A,exu1pnh8,,,,,,0
9,f4cv98zj,,0,452,452,finalpage,1,MyPage,147.156.150.33,2018-12-04 11:05:51.776415+00:00,1,,,30,1,2,0,active,6,1,2,1,1,1,,160,0,2,35,0,A,exu1pnh8,,,,,,0
10,dx5xc6y0,,0,452,452,finalpage,1,MyPage,147.156.150.22,2018-12-04 11:06:04.789837+00:00,1,,,170,2,2,0,active,4,1,2,1,1,1,,160,0,2,35,0,A,exu1pnh8,,,,,,0
11,amk3teoy,,0,452,452,finalpage,1,MyPage,147.156.150.32,2018-12-04 11:06:16.155627+00:00,1,,,48,3,2,1,passive,5,2,2,1,1,1,,80,0,2,35,0,A,exu1pnh8,,,,,,0
12,6ua5fq5a,,0,452,452,finalpage,1,MyPage,147.156.150.23,2018-12-04 11:06:26.716888+00:00,1,,,81,4,1,1,passive,2,2,2,1,1,1,,80,0,2,35,0,A,exu1pnh8,,,,,,0
13,1mawzjlg,,0,452,452,finalpage,1,MyPage,147.156.150.26,2018-12-04 11:06:48.289996+00:00,1,,,85,5,2,0,active,3,2,2,1,1,1,,80,0,2,35,0,A,exu1pnh8,,,,,,0
14,87v6sd9l,,0,452,452,finalpage,1,MyPage,147.156.150.37,2018-12-04 11:07:00.119369+00:00,1,,,90,6,1,1,passive,1,2,2,1,1,1,,80,0,2,35,0,A,exu1pnh8,,,,,,0
15,kdt0hlw5,,0,452,452,finalpage,1,MyPage,147.156.150.27,2018-12-04 11:07:11.777481+00:00,1,,,166,7,1,1,passive,8,2,2,1,1,1,,80,0,2,35,0,A,exu1pnh8,,,,,,0
16,n5no54on,,0,452,452,finalpage,1,MyPage,147.156.150.38,2018-12-04 11:07:24.053529+00:00,1,,,85,8,2,0,active,7,1,2,1,1,1,,160,0,2,35,0,A,exu1pnh8,,,,,,0
1,7xvh3i77,,0,452,452,finalpage,1,MyPage,147.156.150.6,2018-12-04 11:02:38.073710+00:00,1,,,176,1,2,1,passive,8,2,2,1,1,1,,80,0,1,36,2,C,exu1pnh8,,,,,,0
2,54eyhpi6,,0,452,452,finalpage,1,MyPage,147.156.150.10,2018-12-04 11:02:56.694589+00:00,1,,,89,2,2,0,active,6,3,3,0,1,0,,75,0,1,36,2,C,exu1pnh8,,,,,,0
3,u2z6qb5q,,0,452,452,finalpage,1,MyPage,147.156.150.12,2018-12-04 11:03:19.175903+00:00,1,,,107,3,2,1,passive,4,2,2,1,1,1,,80,0,1,36,2,C,exu1pnh8,,,,,,0
4,ud57z8wd,,0,452,452,finalpage,1,MyPage,147.156.150.14,2018-12-04 11:03:35.218431+00:00,1,,,80,4,2,0,active,3,2,2,1,1,1,,80,0,1,36,2,C,exu1pnh8,,,,,,0
5,uk775575,,0,452,452,finalpage,1,MyPage,147.156.150.15,2018-12-04 11:03:57.442815+00:00,1,,,112,5,2,0,active,7,3,2,0,1,0,,75,0,1,36,2,C,exu1pnh8,,,,,,0
6,b4vv7feu,,0,452,452,finalpage,1,MyPage,147.156.150.17,2018-12-04 11:04:19.069381+00:00,1,,,88,6,3,1,passive,2,2,2,1,0,0,,25,0,1,36,2,C,exu1pnh8,,,,,,0
7,ujmv7n89,,0,452,452,finalpage,1,MyPage,147.156.150.19,2018-12-04 11:05:11.990710+00:00,1,,,85,7,3,1,passive,5,2,2,1,0,0,,25,0,1,36,2,C,exu1pnh8,,,,,,0
8,vg2jgrqj,,0,452,452,finalpage,1,MyPage,147.156.150.25,2018-12-04 11:05:26.473771+00:00,1,,,83,8,2,0,active,1,2,2,1,1,1,,80,0,1,36,2,C,exu1pnh8,,,,,,0
9,f4cv98zj,,0,452,452,finalpage,1,MyPage,147.156.150.33,2018-12-04 11:05:51.776415+00:00,1,,,30,1,2,0,active,6,3,3,0,1,0,,75,0,2,36,2,C,exu1pnh8,,,,,,0
10,dx5xc6y0,,0,452,452,finalpage,1,MyPage,147.156.150.22,2018-12-04 11:06:04.789837+00:00,1,,,170,2,2,1,passive,5,2,2,1,1,1,,80,0,2,36,2,C,exu1pnh8,,,,,,0
11,amk3teoy,,0,452,452,finalpage,1,MyPage,147.156.150.32,2018-12-04 11:06:16.155627+00:00,1,,,48,3,1,1,passive,7,2,2,0,1,0,,100,0,2,36,2,C,exu1pnh8,,,,,,0
12,6ua5fq5a,,0,452,452,finalpage,1,MyPage,147.156.150.23,2018-12-04 11:06:26.716888+00:00,1,,,81,4,2,0,active,8,3,3,0,1,0,,75,0,2,36,2,C,exu1pnh8,,,,,,0
13,1mawzjlg,,0,452,452,finalpage,1,MyPage,147.156.150.26,2018-12-04 11:06:48.289996+00:00,1,,,85,5,2,0,active,2,2,2,1,1,1,,80,0,2,36,2,C,exu1pnh8,,,,,,0
14,87v6sd9l,,0,452,452,finalpage,1,MyPage,147.156.150.37,2018-12-04 11:07:00.119369+00:00,1,,,90,6,3,1,passive,1,2,2,1,0,0,,25,0,2,36,2,C,exu1pnh8,,,,,,0
15,kdt0hlw5,,0,452,452,finalpage,1,MyPage,147.156.150.27,2018-12-04 11:07:11.777481+00:00,1,,,166,7,2,0,active,3,1,2,1,0,0,,75,0,2,36,2,C,exu1pnh8,,,,,,0
16,n5no54on,,0,452,452,finalpage,1,MyPage,147.156.150.38,2018-12-04 11:07:24.053529+00:00,1,,,85,8,3,1,passive,4,2,2,1,0,0,,25,0,2,36,2,C,exu1pnh8,,,,,,0
1,7xvh3i77,,0,452,452,finalpage,1,MyPage,147.156.150.6,2018-12-04 11:02:38.073710+00:00,1,,,176,1,3,1,passive,6,2,2,1,0,0,,25,0,1,37,3,D,exu1pnh8,,,,,,0
2,54eyhpi6,,0,452,452,finalpage,1,MyPage,147.156.150.10,2018-12-04 11:02:56.694589+00:00,1,,,89,2,2,0,active,5,3,2,0,1,0,,75,0,1,37,3,D,exu1pnh8,,,,,,0
3,u2z6qb5q,,0,452,452,finalpage,1,MyPage,147.156.150.12,2018-12-04 11:03:19.175903+00:00,1,,,107,3,1,1,passive,8,2,2,0,1,0,,100,0,1,37,3,D,exu1pnh8,,,,,,0
4,ud57z8wd,,0,452,452,finalpage,1,MyPage,147.156.150.14,2018-12-04 11:03:35.218431+00:00,1,,,80,4,3,1,passive,7,2,2,1,1,1,,80,0,1,37,3,D,exu1pnh8,,,,,,0
5,uk775575,,0,452,452,finalpage,1,MyPage,147.156.150.15,2018-12-04 11:03:57.442815+00:00,1,,,112,5,3,1,passive,2,2,2,1,0,0,,25,0,1,37,3,D,exu1pnh8,,,,,,0
6,b4vv7feu,,0,452,452,finalpage,1,MyPage,147.156.150.17,2018-12-04 11:04:19.069381+00:00,1,,,88,6,2,0,active,1,3,3,0,1,0,,75,0,1,37,3,D,exu1pnh8,,,,,,0
7,ujmv7n89,,0,452,452,finalpage,1,MyPage,147.156.150.19,2018-12-04 11:05:11.990710+00:00,1,,,85,7,2,0,active,4,3,3,1,1,1,,40,0,1,37,3,D,exu1pnh8,,,,,,0
8,vg2jgrqj,,0,452,452,finalpage,1,MyPage,147.156.150.25,2018-12-04 11:05:26.473771+00:00,1,,,83,8,2,0,active,3,1,1,1,0,0,,75,0,1,37,3,D,exu1pnh8,,,,,,0
9,f4cv98zj,,0,452,452,finalpage,1,MyPage,147.156.150.33,2018-12-04 11:05:51.776415+00:00,1,,,30,1,2,1,passive,3,2,2,1,1,1,,80,0,2,37,3,D,exu1pnh8,,,,,,0
10,dx5xc6y0,,0,452,452,finalpage,1,MyPage,147.156.150.22,2018-12-04 11:06:04.789837+00:00,1,,,170,2,2,0,active,4,3,3,0,1,0,,75,0,2,37,3,D,exu1pnh8,,,,,,0
11,amk3teoy,,0,452,452,finalpage,1,MyPage,147.156.150.32,2018-12-04 11:06:16.155627+00:00,1,,,48,3,2,0,active,1,2,2,1,1,1,,80,0,2,37,3,D,exu1pnh8,,,,,,0
12,6ua5fq5a,,0,452,452,finalpage,1,MyPage,147.156.150.23,2018-12-04 11:06:26.716888+00:00,1,,,81,4,3,1,passive,2,2,2,1,0,0,,25,0,2,37,3,D,exu1pnh8,,,,,,0
13,1mawzjlg,,0,452,452,finalpage,1,MyPage,147.156.150.26,2018-12-04 11:06:48.289996+00:00,1,,,85,5,2,0,active,6,3,2,0,1,0,,75,0,2,37,3,D,exu1pnh8,,,,,,0
14,87v6sd9l,,0,452,452,finalpage,1,MyPage,147.156.150.37,2018-12-04 11:07:00.119369+00:00,1,,,90,6,3,1,passive,5,2,2,1,0,0,,25,0,2,37,3,D,exu1pnh8,,,,,,0
15,kdt0hlw5,,0,452,452,finalpage,1,MyPage,147.156.150.27,2018-12-04 11:07:11.777481+00:00,1,,,166,7,2,0,active,8,1,2,0,0,0,,75,0,2,37,3,D,exu1pnh8,,,,,,0
16,n5no54on,,0,452,452,finalpage,1,MyPage,147.156.150.38,2018-12-04 11:07:24.053529+00:00,1,,,85,8,1,1,passive,7,2,2,0,0,0,,100,0,2,37,3,D,exu1pnh8,,,,,,0
1,7xvh3i77,,0,452,452,finalpage,1,MyPage,147.156.150.6,2018-12-04 11:02:38.073710+00:00,1,,,176,1,2,0,active,8,1,2,1,1,1,,160,0,1,38,0,A,exu1pnh8,,,,,,0
2,54eyhpi6,,0,452,452,finalpage,1,MyPage,147.156.150.10,2018-12-04 11:02:56.694589+00:00,1,,,89,2,3,1,passive,4,2,2,1,1,1,,80,0,1,38,0,A,exu1pnh8,,,,,,0
3,u2z6qb5q,,0,452,452,finalpage,1,MyPage,147.156.150.12,2018-12-04 11:03:19.175903+00:00,1,,,107,3,2,0,active,5,3,3,0,1,0,,75,0,1,38,0,A,exu1pnh8,,,,,,0
4,ud57z8wd,,0,452,452,finalpage,1,MyPage,147.156.150.14,2018-12-04 11:03:35.218431+00:00,1,,,80,4,2,0,active,2,3,3,1,1,1,,40,0,1,38,0,A,exu1pnh8,,,,,,0
5,uk775575,,0,452,452,finalpage,1,MyPage,147.156.150.15,2018-12-04 11:03:57.442815+00:00,1,,,112,5,3,1,passive,3,2,2,1,0,0,,25,0,1,38,0,A,exu1pnh8,,,,,,0
6,b4vv7feu,,0,452,452,finalpage,1,MyPage,147.156.150.17,2018-12-04 11:04:19.069381+00:00,1,,,88,6,3,1,passive,7,2,2,1,1,1,,80,0,1,38,0,A,exu1pnh8,,,,,,0
7,ujmv7n89,,0,452,452,finalpage,1,MyPage,147.156.150.19,2018-12-04 11:05:11.990710+00:00,1,,,85,7,2,0,active,6,3,2,1,1,1,,40,0,1,38,0,A,exu1pnh8,,,,,,0
8,vg2jgrqj,,0,452,452,finalpage,1,MyPage,147.156.150.25,2018-12-04 11:05:26.473771+00:00,1,,,83,8,1,1,passive,1,2,2,1,1,1,,80,0,1,38,0,A,exu1pnh8,,,,,,0
9,f4cv98zj,,0,452,452,finalpage,1,MyPage,147.156.150.33,2018-12-04 11:05:51.776415+00:00,1,,,30,1,2,0,active,2,3,3,0,1,0,,75,0,2,38,0,A,exu1pnh8,,,,,,0
10,dx5xc6y0,,0,452,452,finalpage,1,MyPage,147.156.150.22,2018-12-04 11:06:04.789837+00:00,1,,,170,2,3,1,passive,1,2,2,1,0,0,,25,0,2,38,0,A,exu1pnh8,,,,,,0
11,amk3teoy,,0,452,452,finalpage,1,MyPage,147.156.150.32,2018-12-04 11:06:16.155627+00:00,1,,,48,3,2,0,active,6,1,1,1,1,1,,160,0,2,38,0,A,exu1pnh8,,,,,,0
12,6ua5fq5a,,0,452,452,finalpage,1,MyPage,147.156.150.23,2018-12-04 11:06:26.716888+00:00,1,,,81,4,2,0,active,8,1,1,1,1,1,,160,0,2,38,0,A,exu1pnh8,,,,,,0
13,1mawzjlg,,0,452,452,finalpage,1,MyPage,147.156.150.26,2018-12-04 11:06:48.289996+00:00,1,,,85,5,2,1,passive,7,2,2,1,1,1,,80,0,2,38,0,A,exu1pnh8,,,,,,0
14,87v6sd9l,,0,452,452,finalpage,1,MyPage,147.156.150.37,2018-12-04 11:07:00.119369+00:00,1,,,90,6,1,1,passive,3,2,2,1,1,1,,80,0,2,38,0,A,exu1pnh8,,,,,,0
15,kdt0hlw5,,0,452,452,finalpage,1,MyPage,147.156.150.27,2018-12-04 11:07:11.777481+00:00,1,,,166,7,2,0,active,5,2,2,1,1,1,,80,0,2,38,0,A,exu1pnh8,,,,,,0
16,n5no54on,,0,452,452,finalpage,1,MyPage,147.156.150.38,2018-12-04 11:07:24.053529+00:00,1,,,85,8,1,1,passive,4,2,2,1,1,1,,80,0,2,38,0,A,exu1pnh8,,,,,,0
1,7xvh3i77,,0,452,452,finalpage,1,MyPage,147.156.150.6,2018-12-04 11:02:38.073710+00:00,1,,,176,1,2,0,active,5,3,3,0,1,0,,75,0,1,39,4,E,exu1pnh8,,,,,,0
2,54eyhpi6,,0,452,452,finalpage,1,MyPage,147.156.150.10,2018-12-04 11:02:56.694589+00:00,1,,,89,2,2,0,active,6,1,1,1,0,0,,75,0,1,39,4,E,exu1pnh8,,,,,,0
3,u2z6qb5q,,0,452,452,finalpage,1,MyPage,147.156.150.12,2018-12-04 11:03:19.175903+00:00,1,,,107,3,2,0,active,4,1,1,1,0,0,,75,0,1,39,4,E,exu1pnh8,,,,,,0
4,ud57z8wd,,0,452,452,finalpage,1,MyPage,147.156.150.14,2018-12-04 11:03:35.218431+00:00,1,,,80,4,1,1,passive,3,2,2,0,1,0,,100,0,1,39,4,E,exu1pnh8,,,,,,0
5,uk775575,,0,452,452,finalpage,1,MyPage,147.156.150.15,2018-12-04 11:03:57.442815+00:00,1,,,112,5,3,1,passive,1,2,2,1,0,0,,25,0,1,39,4,E,exu1pnh8,,,,,,0
6,b4vv7feu,,0,452,452,finalpage,1,MyPage,147.156.150.17,2018-12-04 11:04:19.069381+00:00,1,,,88,6,1,1,passive,2,2,2,0,1,0,,100,0,1,39,4,E,exu1pnh8,,,,,,0
7,ujmv7n89,,0,452,452,finalpage,1,MyPage,147.156.150.19,2018-12-04 11:05:11.990710+00:00,1,,,85,7,2,0,active,8,1,1,0,0,0,,75,0,1,39,4,E,exu1pnh8,,,,,,0
8,vg2jgrqj,,0,452,452,finalpage,1,MyPage,147.156.150.25,2018-12-04 11:05:26.473771+00:00,1,,,83,8,1,1,passive,7,2,2,0,0,0,,100,0,1,39,4,E,exu1pnh8,,,,,,0
9,f4cv98zj,,0,452,452,finalpage,1,MyPage,147.156.150.33,2018-12-04 11:05:51.776415+00:00,1,,,30,1,2,0,active,6,1,1,1,0,0,,75,0,2,39,4,E,exu1pnh8,,,,,,0
10,dx5xc6y0,,0,452,452,finalpage,1,MyPage,147.156.150.22,2018-12-04 11:06:04.789837+00:00,1,,,170,2,3,1,passive,8,2,2,1,0,0,,25,0,2,39,4,E,exu1pnh8,,,,,,0
11,amk3teoy,,0,452,452,finalpage,1,MyPage,147.156.150.32,2018-12-04 11:06:16.155627+00:00,1,,,48,3,2,0,active,4,3,3,0,1,0,,75,0,2,39,4,E,exu1pnh8,,,,,,0
12,6ua5fq5a,,0,452,452,finalpage,1,MyPage,147.156.150.23,2018-12-04 11:06:26.716888+00:00,1,,,81,4,3,1,passive,3,2,2,1,0,0,,25,0,2,39,4,E,exu1pnh8,,,,,,0
13,1mawzjlg,,0,452,452,finalpage,1,MyPage,147.156.150.26,2018-12-04 11:06:48.289996+00:00,1,,,85,5,1,1,passive,7,2,2,0,0,0,,100,0,2,39,4,E,exu1pnh8,,,,,,0
14,87v6sd9l,,0,452,452,finalpage,1,MyPage,147.156.150.37,2018-12-04 11:07:00.119369+00:00,1,,,90,6,1,1,passive,1,2,2,0,1,0,,100,0,2,39,4,E,exu1pnh8,,,,,,0
15,kdt0hlw5,,0,452,452,finalpage,1,MyPage,147.156.150.27,2018-12-04 11:07:11.777481+00:00,1,,,166,7,2,0,active,5,1,2,0,0,0,,75,0,2,39,4,E,exu1pnh8,,,,,,0
16,n5no54on,,0,452,452,finalpage,1,MyPage,147.156.150.38,2018-12-04 11:07:24.053529+00:00,1,,,85,8,2,0,active,2,3,3,0,1,0,,75,0,2,39,4,E,exu1pnh8,,,,,,0
1,7xvh3i77,,0,452,452,finalpage,1,MyPage,147.156.150.6,2018-12-04 11:02:38.073710+00:00,1,,,176,1,2,0,active,7,3,2,1,1,1,,40,0,1,40,0,A,exu1pnh8,,,,,,0
2,54eyhpi6,,0,452,452,finalpage,1,MyPage,147.156.150.10,2018-12-04 11:02:56.694589+00:00,1,,,89,2,2,0,active,4,1,1,1,1,1,,160,0,1,40,0,A,exu1pnh8,,,,,,0
3,u2z6qb5q,,0,452,452,finalpage,1,MyPage,147.156.150.12,2018-12-04 11:03:19.175903+00:00,1,,,107,3,2,1,passive,6,2,2,1,1,1,,80,0,1,40,0,A,exu1pnh8,,,,,,0
4,ud57z8wd,,0,452,452,finalpage,1,MyPage,147.156.150.14,2018-12-04 11:03:35.218431+00:00,1,,,80,4,1,1,passive,2,2,2,1,1,1,,80,0,1,40,0,A,exu1pnh8,,,,,,0
5,uk775575,,0,452,452,finalpage,1,MyPage,147.156.150.15,2018-12-04 11:03:57.442815+00:00,1,,,112,5,2,0,active,8,2,2,1,1,1,,80,0,1,40,0,A,exu1pnh8,,,,,,0
6,b4vv7feu,,0,452,452,finalpage,1,MyPage,147.156.150.17,2018-12-04 11:04:19.069381+00:00,1,,,88,6,2,0,active,3,2,2,1,1,1,,80,0,1,40,0,A,exu1pnh8,,,,,,0
7,ujmv7n89,,0,452,452,finalpage,1,MyPage,147.156.150.19,2018-12-04 11:05:11.990710+00:00,1,,,85,7,3,1,passive,1,2,2,1,1,1,,80,0,1,40,0,A,exu1pnh8,,,,,,0
8,vg2jgrqj,,0,452,452,finalpage,1,MyPage,147.156.150.25,2018-12-04 11:05:26.473771+00:00,1,,,83,8,2,1,passive,5,2,2,1,1,1,,80,0,1,40,0,A,exu1pnh8,,,,,,0
9,f4cv98zj,,0,452,452,finalpage,1,MyPage,147.156.150.33,2018-12-04 11:05:51.776415+00:00,1,,,30,1,2,0,active,3,2,2,1,1,1,,80,0,2,40,0,A,exu1pnh8,,,,,,0
10,dx5xc6y0,,0,452,452,finalpage,1,MyPage,147.156.150.22,2018-12-04 11:06:04.789837+00:00,1,,,170,2,3,1,passive,5,2,2,1,0,0,,25,0,2,40,0,A,exu1pnh8,,,,,,0
11,amk3teoy,,0,452,452,finalpage,1,MyPage,147.156.150.32,2018-12-04 11:06:16.155627+00:00,1,,,48,3,2,1,passive,1,2,2,1,1,1,,80,0,2,40,0,A,exu1pnh8,,,,,,0
12,6ua5fq5a,,0,452,452,finalpage,1,MyPage,147.156.150.23,2018-12-04 11:06:26.716888+00:00,1,,,81,4,2,0,active,7,2,2,0,1,0,,75,0,2,40,0,A,exu1pnh8,,,,,,0
13,1mawzjlg,,0,452,452,finalpage,1,MyPage,147.156.150.26,2018-12-04 11:06:48.289996+00:00,1,,,85,5,2,0,active,2,3,3,0,1,0,,75,0,2,40,0,A,exu1pnh8,,,,,,0
14,87v6sd9l,,0,452,452,finalpage,1,MyPage,147.156.150.37,2018-12-04 11:07:00.119369+00:00,1,,,90,6,1,1,passive,8,2,2,1,1,1,,80,0,2,40,0,A,exu1pnh8,,,,,,0
15,kdt0hlw5,,0,452,452,finalpage,1,MyPage,147.156.150.27,2018-12-04 11:07:11.777481+00:00,1,,,166,7,2,1,passive,4,2,2,1,0,0,,75,0,2,40,0,A,exu1pnh8,,,,,,0
16,n5no54on,,0,452,452,finalpage,1,MyPage,147.156.150.38,2018-12-04 11:07:24.053529+00:00,1,,,85,8,2,0,active,6,1,2,1,1,1,,160,0,2,40,0,A,exu1pnh8,,,,,,0
1,7xvh3i77,,0,452,452,finalpage,1,MyPage,147.156.150.6,2018-12-04 11:02:38.073710+00:00,1,,,176,1,2,0,active,3,3,2,0,1,0,,75,0,1,41,2,C,exu1pnh8,,,,,,0
2,54eyhpi6,,0,452,452,finalpage,1,MyPage,147.156.150.10,2018-12-04 11:02:56.694589+00:00,1,,,89,2,2,0,active,8,1,1,1,0,0,,75,0,1,41,2,C,exu1pnh8,,,,,,0
3,u2z6qb5q,,0,452,452,finalpage,1,MyPage,147.156.150.12,2018-12-04 11:03:19.175903+00:00,1,,,107,3,3,1,passive,1,2,2,1,0,0,,25,0,1,41,2,C,exu1pnh8,,,,,,0
4,ud57z8wd,,0,452,452,finalpage,1,MyPage,147.156.150.14,2018-12-04 11:03:35.218431+00:00,1,,,80,4,1,1,passive,6,2,2,1,0,0,,100,0,1,41,2,C,exu1pnh8,,,,,,0
5,uk775575,,0,452,452,finalpage,1,MyPage,147.156.150.15,2018-12-04 11:03:57.442815+00:00,1,,,112,5,2,0,active,7,1,2,0,1,0,,75,0,1,41,2,C,exu1pnh8,,,,,,0
6,b4vv7feu,,0,452,452,finalpage,1,MyPage,147.156.150.17,2018-12-04 11:04:19.069381+00:00,1,,,88,6,2,0,active,4,1,2,0,1,0,,75,0,1,41,2,C,exu1pnh8,,,,,,0
7,ujmv7n89,,0,452,452,finalpage,1,MyPage,147.156.150.19,2018-12-04 11:05:11.990710+00:00,1,,,85,7,1,1,passive,5,2,2,1,0,0,,100,0,1,41,2,C,exu1pnh8,,,,,,0
